trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode
41.66471863,-108.03613281,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:0B:28:06:58:E6,,infra,,?,0,?,?,?,False,4,,unknown,US,WY,I 80;US 30,,,82336
41.66471863,-108.03613281,,0,20200802-00000,2020-08-01T18:00:00.000Z,2020-08-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:0B:28:12:D4:52,,infra,,?,0,?,?,?,False,1,,unknown,US,WY,I 80;US 30,,,82336
41.66353607,-108.04766846,,0,20211220-00000,2021-12-20T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,00:0B:28:14:02:E7,,infra,,?,0,?,?,?,False,10,,unknown,US,WY,I 80;US 30,,,82336
41.67257309,-107.98545074,Deliberant,7,20150314-00000,2015-01-30T19:00:00.000Z,2018-12-11T13:00:00.000Z,2022-07-09T08:00:00.000Z,00:0B:6B:22:66:3A,,infra,,W,0,?,?,?,False,161,,wpa,US,WY,I 80;US 30,,,82336
41.67300034,-107.98491669,autonet-70E4,0,20110805-00000,2011-08-05T15:00:00.000Z,2013-05-06T14:00:00.000Z,2022-07-09T08:00:00.000Z,00:0B:6B:87:5B:3A,,infra,,N,0,?,?,?,False,6,,none,US,WY,I 80;US 30,,,82336
41.67448425,-107.98034668,,0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T05:00:00.000Z,2012-12-03T04:00:00.000Z,00:0B:6B:AD:CA:81,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.66552734,-108.03268433,autonet-48E8,0,20150525-00000,2015-05-25T13:00:00.000Z,2016-04-03T22:00:00.000Z,2022-11-20T18:00:00.000Z,00:0B:6B:DA:45:4B,,infra,,N,0,?,?,?,False,6,,none,US,WY,I 80;US 30,,,82336
41.70962143,-107.8097229,ClearSpot-675A8,0,20120706-00000,2012-07-06T08:00:00.000Z,2012-07-06T16:00:00.000Z,2022-07-09T09:00:00.000Z,00:0B:6C:C6:75:A8,,infra,,Y,0,?,?,?,False,3,,wep,US,WY,I 80;US 30,,,
41.67592621,-107.98217773,WoeIsMeTMDT,0,20111215-00000,2011-12-15T15:00:00.000Z,2011-12-18T00:00:00.000Z,2022-07-04T17:00:00.000Z,00:0B:6C:C8:7E:1C,,infra,,Y,0,?,?,?,False,3,,wep,US,WY,Carlton Road,,,
41.6746788,-107.97983551,,0,20070426-00000,2007-04-22T17:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:88:F5:3D:5D,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.69740677,-107.91998291,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:07:0F,,????,,W,0,?,?,?,False,1,,wpa,US,WY,I 80;US 30,,,
41.69740677,-107.91998291,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:12:17,,????,,W,0,?,?,?,False,1,,wpa,US,WY,I 80;US 30,,,
41.69835281,-107.91683197,""" (Cloaked)",0,20121203-00000,2012-11-24T12:00:00.000Z,2012-12-03T06:00:00.000Z,2013-01-04T06:00:00.000Z,00:0D:8D:F0:45:0B,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.69482803,-107.92874146,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:49:01,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.69494629,-107.92834473,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:49:12,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.69494629,-107.92834473,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:49:69,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.69616318,-107.92415619,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:49:71,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.69693756,-107.92157745,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:5A:80,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.69494629,-107.92834473,""" (Cloaked)",0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T04:00:00.000Z,2022-07-09T08:00:00.000Z,00:0D:8D:F0:5D:A8,,????,,W,0,?,?,?,False,11,,wpa,US,WY,I 80;US 30,,,
41.67574692,-107.98257446,,0,20070817-00000,2007-07-24T15:00:00.000Z,2007-08-17T09:00:00.000Z,2022-07-09T08:00:00.000Z,00:0E:35:D7:6C:21,,????,,?,0,?,?,?,False,0,,unknown,US,WY,Carlton Road,,,
41.67616272,-107.97724915,Wamsutter.US 307-710-3501,7,20111218-00000,2011-12-18T00:00:00.000Z,2013-05-10T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:0E:83:88:EB:80,,infra,,Y,0,?,?,?,False,3,,wep,US,WY,I 80;US 30,,,
41.65085602,-108.13130951,DaltoidAir,0,20140411-00000,2014-04-11T18:00:00.000Z,2014-04-11T18:00:00.000Z,2022-07-09T08:00:00.000Z,00:0E:8E:46:62:D7,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.68334579,-107.96207428,coyote,0,20050814-00000,2001-01-01T00:00:00.000Z,2005-08-14T20:00:00.000Z,2005-08-14T18:00:00.000Z,00:0F:3D:38:34:9B,,,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,
41.67927551,-107.97097778,linksys,0,20050814-00000,2001-01-01T00:00:00.000Z,2005-08-14T20:00:00.000Z,2005-08-14T18:00:00.000Z,00:0F:66:50:FB:72,,,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,
41.67628098,-107.97635651,tazzys,1,20070426-00000,2007-04-22T17:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:0F:B3:32:34:BB,,infrastruc,,Y,0,?,?,?,False,9,,wep,US,WY,I 80;US 30,,,
41.67587662,-107.97723389,librarypatron,0,20060812-00000,2006-08-11T19:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:0F:B3:5A:DD:2B,,infrastruc,,N,0,?,?,?,False,4,,none,US,WY,I 80;US 30,,,
41.67427826,-107.98045349,SWCSO,7,20101002-00000,2010-10-02T19:00:00.000Z,2015-10-25T12:00:00.000Z,2022-07-09T08:00:00.000Z,00:0F:B3:A2:94:39,,infra,,Y,0,?,?,?,False,9,,wep,US,WY,Kelly Street,,,
41.70552063,-107.84777832,MyVolvoVSr3Yj,0,20160803-00000,2016-08-02T09:00:00.000Z,2020-08-16T13:00:00.000Z,2022-06-23T08:00:00.000Z,00:10:02:22:C0:14,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.64731598,-108.14974976,chocolate volvo,0,20170501-00000,2017-05-01T18:00:00.000Z,2021-08-03T22:00:00.000Z,2022-07-08T08:00:00.000Z,00:10:02:26:53:02,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.68349838,-107.9618988,coyote,0,20060528-00000,2001-01-01T00:00:00.000Z,2007-03-13T14:00:00.000Z,2007-03-13T12:00:00.000Z,00:11:5C:5E:74:86,,infra,,Y,0,?,?,?,False,2,,wep,US,WY,I 80;US 30,,,
41.67415237,-107.98097992,Sound and Cellular,1,20060812-00000,2006-08-11T19:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:11:95:3D:EF:85,,infrastruc,,N,0,?,?,?,False,6,,none,US,WY,I 80;US 30,,,82336
41.67260742,-107.9851532,wolfe,3,20050814-00000,2001-01-01T00:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:12:17:CD:8F:9F,,infrastruc,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,82336
41.6728096,-107.98449707,Wamsutter.US 307-710-3501,7,20050814-00000,2001-01-01T00:00:00.000Z,2016-08-14T00:00:00.000Z,2022-07-09T08:00:00.000Z,00:12:D9:FA:FC:30,,infra,,Y,0,?,?,?,False,3,,wep,US,WY,I 80;US 30,,,
41.69035721,-107.94300842,coyote,3,20050814-00000,2001-01-01T00:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:12:D9:FB:0A:E0,,????,,Y,0,?,?,?,False,11,,wep,US,WY,I 80;US 30,,,
41.67927551,-107.97097778,linksys,0,20050814-00000,2001-01-01T00:00:00.000Z,2005-08-14T20:00:00.000Z,2005-08-14T18:00:00.000Z,00:13:10:78:49:33,,,,N,0,?,?,?,False,6,,none,US,WY,I 80;US 30,,,
41.68377686,-107.9604187,linksys,3,20070418-00000,2007-04-18T14:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:10:A0:3C:31,,infrastruc,,N,0,?,?,?,False,6,,none,US,WY,I 80;US 30,,,
41.667099,-108.02008057,Ranger,2,20070313-00000,2001-01-01T00:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:10:BC:79:B7,,infrastruc,,N,0,?,?,?,False,1,,none,US,WY,I 80;US 30,,,82336
41.67666245,-107.97587585,SC-AP,6,20060812-00000,2006-08-11T19:00:00.000Z,2013-09-09T12:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:10:F8:A5:54,,infra,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,
41.67350388,-107.9823761,Proberts,1,20060812-00000,2006-08-11T19:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:46:C8:CA:0C,,infrastruc,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,82336
41.6737175,-107.98083496,FirstHouse,0,20140411-00000,2014-04-11T18:00:00.000Z,2014-04-11T18:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:46:F1:7B:78,,infra,,W,0,?,?,?,False,6,,wpa,US,WY,I 80;US 30,,,82336
41.67592239,-107.977211,,0,20121203-00000,2012-11-24T11:00:00.000Z,2012-12-03T05:00:00.000Z,2012-12-03T04:00:00.000Z,00:13:80:39:40:B8,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.65483856,-108.11192322,<no ssid>,0,20070418-00000,2007-04-18T14:00:00.000Z,2007-04-18T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:80:BD:3C:80,,infrastruc,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,82336
41.67609787,-107.97800446,,1,20200816-00000,2020-08-15T17:00:00.000Z,2021-12-20T14:00:00.000Z,2021-12-20T14:00:00.000Z,00:13:C3:EE:63:43,,infra,,?,0,?,?,?,False,108,,unknown,US,WY,I 80;US 30,,,
41.6679039,-108.01495361,,0,20070418-00000,2007-04-18T14:00:00.000Z,2007-04-18T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:13:CE:16:FF:03,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,82336
41.67564392,-107.97846985,2WIRE314,2,20070418-00000,2007-04-18T14:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:95:85:78:91,,infrastruc,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,
41.67702103,-107.97545624,2WIRE655,3,20060812-00000,2006-08-11T19:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:95:88:BA:79,,infrastruc,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,
41.67586136,-107.97851562,Sound and Cellular WiFi,0,20070708-00000,2001-01-01T00:00:00.000Z,2007-07-08T19:00:00.000Z,2007-07-08T17:00:00.000Z,00:14:A4:19:AB:30,,,,N,0,?,?,?,False,8,,none,US,WY,I 80;US 30,,,
41.74614716,-107.60832977,,0,20101002-00000,2010-10-02T19:00:00.000Z,2010-10-02T20:00:00.000Z,2022-07-09T09:00:00.000Z,00:14:A5:3D:F0:74,,????,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30;WY 789,,,
41.67914963,-107.97131348,hhonors,1,20070418-00000,2007-04-18T14:00:00.000Z,2007-04-18T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:A5:45:C6:FD,,probe,,?,0,?,?,Y,False,0,,unknown,US,WY,I 80;US 30,,,
41.70633698,-107.86197662,SKYHARBOR PUBLIC WLAN,1,20070418-00000,2007-04-18T14:00:00.000Z,2007-04-18T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:A5:76:FD:6C,,probe,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.68479538,-107.95774078,<no ssid>,0,20070426-00000,2007-04-22T17:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:A5:97:5B:B8,,probe,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,
41.66508865,-108.03324127,<no ssid>,0,20070426-00000,2007-04-22T17:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:A5:EA:1A:66,,probe,,?,0,?,?,?,False,0,,unknown,US,WY,I 80;US 30,,,82336
41.67354202,-107.98230743,TownHall,1,20060812-00000,2006-08-11T19:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:14:BF:2C:12:A2,,infrastruc,,Y,0,?,?,?,False,6,,wep,US,WY,I 80;US 30,,,82336
41.67603683,-107.97724915,ACTIONTEC,2,20060528-00000,2001-01-01T00:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:05:0F:05:0D,,infrastruc,,Y,0,?,?,?,False,9,,wep,US,WY,I 80;US 30,,,
41.67913055,-107.9707489,ACTIONTEC,3,20060528-00000,2001-01-01T00:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:05:28:9D:FB,,infrastruc,,Y,0,?,?,?,False,9,,wep,US,WY,I 80;US 30,,,
41.67202759,-107.98578644,ACTIONTEC,0,20060812-00000,2006-08-11T19:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:05:28:BD:F9,,infrastruc,,Y,0,?,?,?,False,9,,wep,US,WY,I 80;US 30,,,82336
41.68949509,-107.94242096,Coffee_Pot_Ask_For_Password,3,20060528-00000,2001-01-01T00:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:05:28:EF:DF,,infrastruc,,Y,0,?,?,?,False,9,,wep,US,WY,I 80;US 30,,,
41.67713165,-107.97450256,ACTIONTEC,0,20070426-00000,2007-04-22T17:00:00.000Z,2007-04-26T07:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:05:33:6F:E7,,infrastruc,,Y,0,?,?,?,False,9,,wep,US,WY,I 80;US 30,,,
41.65714645,-108.09481049,RSTspot,0,20130506-00000,2013-05-06T09:00:00.000Z,2013-05-06T14:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:02:E7:F9,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,82336
41.67622375,-107.97659302,Verizon MIFI4510L 5C8B Secure,0,20110813-00000,2011-08-13T01:00:00.000Z,2011-08-14T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:05:5C:8B,,infra,,2,0,?,?,?,False,4,,wpa2,US,WY,I 80;US 30,,,
41.71786499,-107.77575684,Verizon MIFI4510L C9DC Secure,0,20111103-00000,2011-11-03T16:00:00.000Z,2016-10-16T18:00:00.000Z,2022-06-23T13:00:00.000Z,00:15:FF:05:C9:DC,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67351532,-107.98375702,Verizon MIFI4510L 70BE Secure,0,20121101-00000,2012-11-01T06:00:00.000Z,2012-11-02T15:00:00.000Z,2022-07-13T00:00:00.000Z,00:15:FF:06:70:BE,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.67658997,-107.97571564,GRILLIN & CHILLIN,0,20130603-00000,2013-06-03T15:00:00.000Z,2013-06-03T18:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:10:EA:65,,infra,,2,0,?,?,?,False,4,,wpa2,US,WY,I 80;US 30,,,
41.68824768,-107.95132446,MiFi4620L Jetpack 88CE Secure,0,20120904-00000,2012-09-04T12:00:00.000Z,2013-08-18T13:00:00.000Z,2022-07-09T04:00:00.000Z,00:15:FF:14:88:CE,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.73488617,-107.70126343,MiFi4620L Jetpack AFF3 Secure,0,20121102-00000,2012-11-02T04:00:00.000Z,2012-11-02T15:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:15:AF:F3,,infra,,2,0,?,?,?,False,4,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.74006653,-107.67565918,MiFi4620L Jetpack 4A25 Secure,0,20120904-00000,2012-09-04T13:00:00.000Z,2012-09-04T15:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:17:4A:25,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.65532684,-108.10772705,MiFi4620L Jetpack 4B87 Secure,0,20130909-00000,2013-09-05T12:00:00.000Z,2013-09-09T12:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:18:4B:87,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.73931885,-107.67967987,MiFi4620L Jetpack 5C23 Secure,0,20121104-00000,2012-11-04T06:00:00.000Z,2012-11-04T15:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:18:5C:23,,infra,,2,0,?,?,?,False,4,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.65369034,-108.11925507,MiFi4620L Jetpack 2817 Secure,0,20130506-00000,2013-05-04T07:00:00.000Z,2013-09-09T12:00:00.000Z,2022-07-03T17:00:00.000Z,00:15:FF:19:28:17,,infra,,2,0,?,?,?,False,4,,wpa2,US,WY,I 80;US 30,,,82336
41.73719788,-107.6908493,MiFi4620L Jetpack 32EC Secure,0,20161016-00000,2016-10-05T11:00:00.000Z,2016-10-16T18:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:1A:32:EC,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.67588043,-107.97731018,MiFi4620L Jetpack 62DA Secure,2,20140831-00000,2014-08-11T11:00:00.000Z,2019-01-03T21:00:00.000Z,2022-07-09T05:00:00.000Z,00:15:FF:1A:62:DA,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30,,,
41.74904633,-107.57593536,MiFi4620L Jetpack DA72 Secure,0,20121102-00000,2012-11-02T04:00:00.000Z,2012-11-02T15:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:1B:DA:72,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.69667053,-108.14274597,MiFi4620L Jetpack 5678 Secure,2,20130603-00000,2013-06-03T14:00:00.000Z,2017-02-02T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:1C:56:78,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,,,,
41.67574692,-107.98188019,MiFi4620L Jetpack 0559 Secure,0,20150228-00000,2015-02-28T12:00:00.000Z,2019-03-08T10:00:00.000Z,2022-07-08T04:00:00.000Z,00:15:FF:1D:05:59,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,Carlton Road,,,
41.71076965,-107.80686188,MiFi4620L Jetpack E0B7 Secure,0,20140525-00000,2014-05-17T10:00:00.000Z,2015-03-14T17:00:00.000Z,2022-07-09T03:00:00.000Z,00:15:FF:1D:E0:B7,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30,,,
41.7426033,-107.65159607,Verizon MIFI4510L DD6F Secure,0,20150106-00000,2015-01-05T19:00:00.000Z,2015-03-26T14:00:00.000Z,2022-07-05T05:00:00.000Z,00:15:FF:21:DD:6F,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.67758179,-107.97362518,Verizon MIFI4510L 682C Secure,0,20111231-00000,2011-12-31T17:00:00.000Z,2011-12-31T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:22:68:2C,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.67379761,-107.9828949,Verizon MIFI4510L F039 Secure,0,20150412-00000,2014-12-28T14:00:00.000Z,2015-04-15T06:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:24:F0:39,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30,,,
41.6516571,-108.12741852,Verizon MIFI4510L 91F7 Secure,0,20120906-00000,2012-09-06T10:00:00.000Z,2013-06-03T18:00:00.000Z,2022-07-12T15:00:00.000Z,00:15:FF:28:91:F7,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.7393074,-107.67938232,Verizon MIFI4510L 940B Secure,0,20120904-00000,2012-09-04T13:00:00.000Z,2012-09-04T15:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:2B:94:0B,,infra,,2,0,?,?,?,False,6,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.72624207,-107.73886108,Verizon MIFI4510L CC5D Secure,0,20160327-00000,2016-03-18T16:00:00.000Z,2016-10-16T18:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:2B:CC:5D,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.67358017,-107.98222351,Verizon-4GLTE-BRV-76C8,7,20170307-00000,2017-03-02T19:00:00.000Z,2019-02-21T16:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:2F:76:C8,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
41.66931534,-108.00204468,Verizon MIFI4510L 3329 Secure,0,20150209-00000,2015-01-10T12:00:00.000Z,2015-02-09T23:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:30:33:29,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30,,,82336
41.7053299,-107.82843781,Verizon-MiFi5510L-9CAF,0,20140723-00000,2014-07-19T14:00:00.000Z,2014-07-23T01:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:42:9C:AF,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.69523621,-107.92900848,Who's House? Run's House!,0,20160605-00000,2016-06-05T10:00:00.000Z,2016-06-05T17:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:46:0A:26,,infra,,W,0,?,?,?,False,4,,wpa,US,WY,I 80;US 30,,,
41.70537949,-107.86256409,MiFi4620LE Jetpack 1D76 Secure,0,20150703-00000,2015-06-23T13:00:00.000Z,2015-07-03T12:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:46:1D:76,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30,,,
41.7276268,-107.73257446,MiFi4620LE Jetpack 4076 Secure,0,20130814-00000,2013-08-14T12:00:00.000Z,2013-08-18T13:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:46:40:76,,infra,,2,0,?,?,?,False,3,,wpa2,US,WY,I 80;US 30,,,
41.67307281,-108.0276947,MiFi4620LE Jetpack DCA7 Secure,2,20130909-00000,2013-09-05T12:00:00.000Z,2016-06-07T06:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:46:DC:A7,,infra,,W,0,?,?,?,False,4,,wpa,US,WY,Rasmussen Road,,,82336
41.71226501,-107.79805756,MiFi4620LE Jetpack 3277 Secure,0,20130526-00000,2013-05-26T13:00:00.000Z,2015-02-09T23:00:00.000Z,2022-07-11T18:00:00.000Z,00:15:FF:48:32:77,,infra,,W,0,?,?,?,False,2,,wpa,US,WY,I 80;US 30,,,
41.68546677,-107.95744324,MiFi4620LE Jetpack 3316 Secure,0,20170531-00000,2017-05-26T11:00:00.000Z,2017-05-31T22:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:48:33:16,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,
41.66110992,-108.06356049,Verizon-MiFi5510L-0576,0,20140208-00000,2014-02-08T11:00:00.000Z,2014-07-23T01:00:00.000Z,2022-07-28T00:00:00.000Z,00:15:FF:4F:05:76,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,82336
41.7144165,-107.79076385,Verizon-MiFi5510L-47B4,0,20150605-00000,2015-06-05T10:00:00.000Z,2018-03-24T21:00:00.000Z,2022-05-25T00:00:00.000Z,00:15:FF:4F:47:B4,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.69110107,-107.94281006,Verizon-MiFi5510L-2346,0,20160828-00000,2016-08-20T11:00:00.000Z,2016-08-28T14:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:50:23:46,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.74321365,-107.64376831,The Green Machine,0,20130630-00000,2013-06-30T16:00:00.000Z,2013-09-09T12:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:55:FA:60,,infra,,2,0,?,?,?,False,2,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.71678543,-107.77844238,Verizon-MiFi5510L-6346,0,20150209-00000,2015-01-10T12:00:00.000Z,2015-02-09T23:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:59:63:46,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,
41.66508484,-108.03559875,Verizon-MiFi5510L-314A,0,20131104-00000,2013-11-04T12:00:00.000Z,2013-11-06T18:00:00.000Z,2022-06-29T00:00:00.000Z,00:15:FF:5C:31:4A,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30,,,82336
41.75089645,-107.56518555,Verizon-MiFi5510L-6F37,0,20170606-00000,2017-06-06T11:00:00.000Z,2017-06-06T20:00:00.000Z,2022-07-09T09:00:00.000Z,00:15:FF:7E:6F:37,,infra,,2,0,?,?,?,False,11,,wpa2,US,WY,I 80;US 30;WY 789,,,
41.65248108,-108.12493896,MiFi4620LE Jetpack D0EC Secure,0,20140831-00000,2014-08-11T11:00:00.000Z,2014-08-31T19:00:00.000Z,2022-07-09T08:00:00.000Z,00:15:FF:80:D0:EC,,infra,,2,0,?,?,?,False,1,,wpa2,US,WY,I 80;US 30,,,82336
